Year,Quarter,Course,Code,Instructor,Time,Max,Enr,Place
2021,Spring,Math 120A INTRO GROUP THEORY,44804,"FERBER, A.",MWF 1:00- 1:50p,52,54,VRTL REMOTE
2021,Spring,Math 120A INTRO GROUP THEORY,44806,"FU, X.",MWF 12:00-12:50p,52,51,VRTL REMOTE
2021,Spring,Math 120B INTRO RINGS/FIELDS,44808,"SMITH, L.",MWF 11:00-11:50,60,60,VRTL REMOTE
2021,Spring,Math 120B INTRO RINGS/FIELDS,44810,"SMITH, L.",MWF 2:00- 2:50p,60,60,VRTL REMOTE
2021,Spring,Math 120C INTRO GALOIS THEORY,44815,"DELLACA, R.",MWF 10:00-10:50,30,6,VRTL REMOTE
2021,Spring,Math 120C INTRO GALOIS THEORY,44830,"KAPLAN, N. SUTHERLAND, A.",MTuWThF 2:00- 2:50p,0,3,VRTL REMOTE
2021,Spring,Math 121A LINEAR ALGEBRA,44840,"WAN, D.",MWF 11:00-11:50,80,73,VRTL REMOTE
2021,Spring,Math 121A LINEAR ALGEBRA,44845,"WAN, D.",MWF 12:00-12:50p,80,76,VRTL REMOTE
2021,Spring,Math 121B LINEAR ALGEBRA,44850,"DELLACA, R.",MWF 1:00- 1:50p,65,62,VRTL REMOTE
2021,Spring,Math 121B LINEAR ALGEBRA,44853,"DELLACA, R.",MWF 9:00- 9:50,65,47,VRTL REMOTE
2021,Spring,Math 130A PROBABILITY I,44858,"MA, A.",MWF 11:00-11:50,75,73,VRTL REMOTE
2021,Spring,Math 130B PROBABILITY II,44865,"CHEN, L.",MWF 5:00- 5:50p,80,75,VRTL REMOTE
2021,Spring,Math 130B PROBABILITY II,44870,"FISCHBACHER, C.",MWF 3:00- 3:50p,80,79,VRTL REMOTE
2021,Spring,Math 130C STOCHASTIC PROCESS,44875,"FISCHBACHER, C.",MWF 9:00- 9:50,83,82,VRTL REMOTE
2021,Spring,Math 134A FIXED INCOME,44880,"LUDWIG, J.",MWF 6:00- 6:50p,65,65,VRTL REMOTE
2021,Spring,Math 134A FIXED INCOME,44883,"LUDWIG, J.",MWF 9:00- 9:50,65,63,VRTL REMOTE
2021,Spring,Math 134B FINANCL DERIVATIVES,44890,"ABRAMOVICH, P.",MWF 6:00- 6:50p,60,26,VRTL REMOTE
2021,Spring,Math 134C FINANCIAL MODELS,44892,"ABRAMOVICH, P.",MWF 5:00- 5:50p,50,37,VRTL REMOTE
2021,Spring,Math 140A ELEMENTARY ANALYSIS,44894,"HEZARI, H.",MWF 8:00- 8:50,60,47,VRTL REMOTE
2021,Spring,Math 140A ELEMENTARY ANALYSIS,44897,"KRUPCHYK, K.",MWF 11:00-11:50,60,61,VRTL REMOTE
2021,Spring,Math 140B ELEMENTARY ANALYSIS,44900,"DONALDSON, N.",MWF 10:00-10:50,65,34,VRTL REMOTE
2021,Spring,Math 140B ELEMENTARY ANALYSIS,44910,"HEZARI, H.",MWF 4:00- 4:50p,65,64,VRTL REMOTE
2021,Spring,Math 140C ANALY SEV VARIABLES,44960,"YU, Y.",MWF 11:00-11:50,40,12,VRTL REMOTE
2021,Spring,Math 140C ANALY SEV VARIABLES,44970,"GORODETSKI, A. HARDIMAN, L.",MWF 10:00-11:20 Tu 10:00-10:50,0,4,VRTL REMOTE VRTL REMOTE
2021,Spring,Math 141 INTRO TOPOLOGY,45000,"GOLDBRING, I.",MWF 10:00-10:50,36,31,VRTL REMOTE
2021,Spring,Math 147 COMPLEX ANALYSIS,45010,"WANG, D.",MWF 10:00-10:50,60,59,VRTL REMOTE
2021,Spring,Math 161 MODERN GEOMETRY,45030,"DONALDSON, N.",MWF 11:00-11:50,36,34,VRTL REMOTE
2021,Spring,Math 162B INTRO DIFFRNTL GEOM,45050,"LU, Z.",MWF 7:00- 7:50p,30,6,VRTL REMOTE
2021,Spring,Math 180B NUMBER THEORY II,45070,"DONALDSON, N.",MWF 12:00-12:50p,20,16,VRTL REMOTE
2021,Spring,Math 184 HISTORY OF MATH,45190,"GONZALES, C.",MWF 1:00- 1:50p,45,18,VRTL REMOTE
2021,Spring,Math 192 LRNG &TCHG SEC MATH,45200,"PANTANO, A.",M 3:30- 4:50p,40,13,VRTL REMOTE
2021,Spring,Math 205C INTRO GRAD ANALYSIS,45500,"GORODETSKI, A. HARDIMAN, L.",MWF 10:00-11:20 Tu 10:00-10:50,20,8,VRTL REMOTE VRTL REMOTE
2021,Spring,Math 206C INTRO GRAD ALGEBRA,45505,"KAPLAN, N. SUTHERLAND, A.",MTuWThF 2:00- 2:50p,20,14,VRTL REMOTE
2021,Spring,Math 210C REAL ANALYSIS,45510,"GUIDOTTI, P.",MW 5:00- 6:20p,25,23,VRTL REMOTE
2021,Spring,Math 218C INTRO/MANIFOLD&GEOM,45520,"SCHOEN, R.",MWF 11:00-11:50,25,6,VRTL REMOTE
2021,Spring,Math 220C ANALYTIC FNCTN THRY,45525,"FIGOTIN, A.",MWF 9:00- 9:50,30,3,VRTL REMOTE
2021,Spring,Math 222C COMPLX VAR &GEOMTRY,45528,"VIACLOVSKY, J.",MW 9:00-10:20,20,8,VRTL REMOTE
2021,Spring,Math 225C INT NUM AN SCI COMP,45530,"CHEN, L.",MWF 2:30- 3:50p,20,16,VRTL REMOTE
2021,Spring,Math 227C MATH-COMP BIOLOGY,45535,"ALLARD, J.",M 11:00-12:50p F 11:00-11:50,20,14,VRTL REMOTE VRTL REMOTE
2021,Spring,Math 233C ALGEBRAIC GEOMETRY,45538,"BARANOVSKY, V.",MWF 12:00-12:50p,20,12,VRTL REMOTE
2021,Spring,Math 234C TOPICS IN ALGEBRA,45539,"REYES, M.",MWF 3:00- 3:50p,20,14,VRTL REMOTE
2021,Spring,Math 240C DIFFERENTIAL GEOM,45542,"STREETS, J.",MW 12:30- 1:50p,20,11,VRTL REMOTE
2021,Spring,Math 250C ALGEBRAIC TOPOLOGY,45550,"WOLFSON, J.",MW 9:30-10:50,13,5,VRTL REMOTE
2021,Spring,Math 260C FUNCTIONAL ANALYSIS,45560,"KRUPCHYK, K.",MWF 10:00-10:50,20,7,VRTL REMOTE
2021,Spring,Math 271C STOCHASTIC PROCESS,45575,"SOLNA, K.",MW 9:30-10:50,20,6,VRTL REMOTE
2021,Spring,Math 282C MODEL THEORY,45580,"GOLDBRING, I.",MWF 9:00- 9:50,20,5,VRTL REMOTE
2021,Spring,Math 290C METH IN APPLD MATH,45600,"XIN, J.",TuTh 9:30-10:50,13,4,VRTL REMOTE
2021,Spring,Math 295C PARTIAL DIFF EQNS,45660,"MOONEY, C.",MWF 11:00-11:50,30,17,VRTL REMOTE
2021,Fall,Math 1A PRE-CALCULUS,44000,"SIMONSON, D.",TBA,260,240,ON LINE
2021,Fall,Math 1B PRE-CALCULUS,44020,"LEHMAN, R.",TBA,0,784,ON LINE
2021,Fall,Math 2A CALCULUS,44050,"YOUSSEFPOUR, H.",MWF 8:00- 8:50,400,374,ON LINE
2021,Fall,Math 2A CALCULUS,44070,"ZHAO, X. PELAYO, R.",MWF 4:00- 4:50p,304,270,ON LINE
2021,Fall,Math 2A CALCULUS,44205,"HUBER, K.",TBA,180,127,ON LINE
2021,Fall,Math 2B CALCULUS,44222,"LEHMAN, R.",MWF 3:00- 3:50p,0,362,ON LINE
2021,Fall,Math 2B CALCULUS,44245,"HUBER, K.",TBA,400,379,ON LINE
2021,Fall,Math 2D MULTIVAR CALCULUS,44260,"STREETS, J.",MWF 1:00- 1:50p,256,189,SSH 100
2021,Fall,Math 2D MULTIVAR CALCULUS,44270,"STREETS, J.",MWF 11:00-11:50,257,221,SSH 100
2021,Fall,Math 2E MULTIVAR CALCULUS,44288,"YOUSSEFPOUR, H.",MWF 4:00- 4:50p,173,113,PCB 1100
2021,Fall,Math 2E MULTIVAR CALCULUS,44296,"YOUSSEFPOUR, H.",MWF 10:00-10:50,130,90,SSPA 1100
2021,Fall,Math 3A INTRO LINEAR ALGBRA,44310,"WALSBERG, E.",MWF 8:00- 8:50,116,81,RH 104
2021,Fall,Math 3A INTRO LINEAR ALGBRA,44316,"CHEONG, G.",MWF 9:00- 9:50,123,89,RH 104
2021,Fall,Math 3A INTRO LINEAR ALGBRA,44322,"WALSBERG, E.",MWF 10:00-10:50,124,123,RH 104
2021,Fall,Math 3A INTRO LINEAR ALGBRA,44328,"ZHANG, Y.",MWF 11:00-11:50,124,105,RH 104
2021,Fall,Math 3A INTRO LINEAR ALGBRA,44334,"CHEONG, G.",MWF 12:00-12:50p,123,120,VRTL REMOTE
2021,Fall,Math 3D ELEM DIFF EQUATIONS,44348,"HUBER, K.",MWF 5:00- 5:50p,185,132,PCB 1100
2021,Fall,Math 3D ELEM DIFF EQUATIONS,44356,"MILES, C.",MWF 1:00- 1:50p,122,112,VRTL REMOTE
2021,Fall,Math 5A CALCULUS LIFE SCIEN,44370,"SMITH, L.",MWF 3:00- 3:50p,118,116,ON LINE
2021,Fall,Math 5B CALCULUS LIFE SCIEN,44384,"PELAYO, R.",MWF 3:00- 3:50p,244,229,ON LINE
2021,Fall,Math 9 INTRO PROG NUM ANLY,44398,"ZHOU, P.",MWF 8:00- 8:50,50,50,ALP 3600
2021,Fall,Math 9 INTRO PROG NUM ANLY,44402,"DELLACA, R.",MWF 1:00- 1:50p,49,44,ALP 3610
2021,Fall,Math 9 INTRO PROG NUM ANLY,44406,"WANG, Y.",MWF 12:00-12:50p,60,57,ON LINE
2021,Fall,Math 10 INTRO PROG DATA SCI,44418,"DAVIS, C.",MWF 12:00-12:50p,50,49,ALP 3600
2021,Fall,Math 13 INTRO ABSTRACT MATH,44430,"DELLACA, R.",MWF 10:00-10:50,50,40,MSTB 124
2021,Fall,Math 13 INTRO ABSTRACT MATH,44434,"WALSBERG, E.",MWF 9:00- 9:50,50,41,MSTB 124
2021,Fall,Math 13 INTRO ABSTRACT MATH,44438,"PANTANO, A.",MWF 4:00- 4:50p MWF 4:00- 4:50p,46,46,VRTL REMOTE RH 114
2021,Fall,Math 105A NUMERICAL ANLYS I,44450,"PELAYO, R.",MWF 3:00- 3:50p,50,46,MSTB 122
2021,Fall,Math 105A NUMERICAL ANLYS I,44472,"GUO, R.",MWF 12:00-12:50p,49,49,RH 104
2021,Fall,Math 105A NUMERICAL ANLYS I,44494,"GUO, R.",MWF 8:00- 8:50,60,53,VRTL REMOTE
2021,Fall,Math 112A INT PARTIAL DIF EQU,44538,"KOMAROVA, N.",MWF 4:00- 4:50p,57,45,SSTR 103
2021,Fall,Math 112A INT PARTIAL DIF EQU,44542,"CARTER, P.",MWF 10:00-10:50,57,28,SSTR 103
2021,Fall,Math 113A MATH MODELNG IN BIO,44554,"XIN, J.",MWF 9:00- 9:50,33,30,MSTB 122
2021,Fall,Math 118 THRY DIFF EQUATIONS,44566,"VIACLOVSKY, J.",MWF 10:00-10:50,50,37,MSTB 122
2021,Fall,Math 120A INTRO GROUP THEORY,44578,"DELLACA, R.",MWF 4:00- 4:50p,53,13,MSTB 122
2021,Fall,Math 120A INTRO GROUP THEORY,44580,"FOREMAN, M.",MWF 2:00- 2:50p,54,23,MSTB 122
2021,Fall,Math 120A INTRO GROUP THEORY,44582,"SMITH, L.",MWF 12:00-12:50p,54,48,VRTL REMOTE
2021,Fall,Math 121A LINEAR ALGEBRA,44612,"DONALDSON, N.",MWF 11:00-11:50,63,38,HG 1800
2021,Fall,Math 121A LINEAR ALGEBRA,44640,"DONALDSON, N.",MWF 1:00- 1:50p,63,49,DBH 1500
2021,Fall,Math 121B LINEAR ALGEBRA,44652,"FERBER, A.",MWF 11:00-11:50,65,45,PSCB 120
2021,Fall,Math 121B LINEAR ALGEBRA,44656,"GE, L.",MWF 4:00- 4:50p,59,57,PSCB 120
2021,Fall,Math 130A PROBABILITY I,44664,"VERSHYNIN, R.",MWF 11:00-11:50,63,62,DBH 1500
2021,Fall,Math 130A PROBABILITY I,44668,"VERSHYNIN, R.",MWF 12:00-12:50p,62,60,DBH 1500
2021,Fall,Math 134A FIXED INCOME,44680,"LUDWIG, J.",MWF 11:00-11:50,50,44,ALP 2600
2021,Fall,Math 134A FIXED INCOME,44684,"LUDWIG, J.",MWF 12:00-12:50p,55,50,ALP 2600
2021,Fall,Math 134C FINANCIAL MODELS,44696,"ABRAMOVICH, P.",MWF 5:00- 5:50p,45,10,MSTB 122
2021,Fall,Math 140A ELEMENTARY ANALYSIS,44716,"MA, A.",MWF 4:00- 4:50p,57,38,MSTB 124
2021,Fall,Math 140A ELEMENTARY ANALYSIS,44722,"SMITH, L.",MWF 1:00- 1:50p,60,53,SSTR 103
2021,Fall,Math 140B ELEMENTARY ANALYSIS,44736,"DONALDSON, N.",MWF 2:00- 2:50p,55,18,MSTB 124
2021,Fall,Math 140B ELEMENTARY ANALYSIS,44742,"FU, X.",MWF 1:00- 1:50p,55,48,RH 104
2021,Fall,Math 140B ELEMENTARY ANALYSIS,44756,"LI, S.",MTuWThF 10:00-10:50,0,1,RH 114
2021,Fall,Math 147 COMPLEX ANALYSIS,44766,"FU, X.",MWF 2:00- 2:50p,60,57,SSTR 103
2021,Fall,Math 150 INTRO TO MATH LOGIC,44778,"ZEMAN, M.",MWF 9:00- 9:50,61,55,VRTL REMOTE
2021,Fall,Math 192 LRNG &TCHG SEC MATH,44790,"PANTANO, A.",M 2:00- 3:50p,20,12,SE 101
2021,Fall,Math 195W MATH WRITING,44815,"PELAYO, R.",MWF 10:00-10:50,20,20,MSTB 114
2021,Fall,Math 195W MATH WRITING,44818,"PELAYO, R.",MWF 11:00-11:50,20,17,MSTB 114
2021,Fall,Math 205A INTRO GRAD ANALYSIS,45000,"LI, S. HARDIMAN, L.",MTuWThF 10:00-10:50,34,7,RH 114
2021,Fall,Math 210A REAL ANALYSIS,45020,"KLEIN, A.",MW 10:00-11:20,35,21,RH 306
2021,Fall,Math 218A INTRO/MANIFOLD&GEOM,45030,"TSENG, L.",MWF 11:00-11:50,20,15,RH 192
2021,Fall,Math 220A ANALYTIC FNCTN THRY,45040,"HEZARI, H.",MWF 9:00- 9:50,29,21,RH 114
2021,Fall,Math 226A COMPUTATIONAL PDES,45050,"CHEN, L.",MWF 10:00-10:50,20,4,RH 510R
2021,Fall,Math 227A MATH-COMP BIOLOGY,45060,"KOMAROVA, N.",MWF 9:00- 9:50,20,19,RH 192
2021,Fall,Math 230A ALGEBRA,45070,"ASCHER, K.",MTuWTh 2:00- 2:50p,25,19,RH 306
2021,Fall,Math 232A ALG NUMBER THEORY,45080,"DAVIS, C.",MWF 9:00- 9:50,20,16,RH 306
2021,Fall,Math 245A TOPICS IN DIFF GEOM,45090,"SCHOEN, R.",MWF 12:00- 1:20p,20,16,RH 192
2021,Fall,Math 250A ALGEBRAIC TOPOLOGY,45095,"WOLFSON, J.",MW 2:00- 3:20p,20,10,RH 114
2021,Fall,Math 260A FUNCTIONAL ANALYSIS,45110,"FOREMAN, M.",TuTh 4:00- 5:20p,30,8,HICF 100M
2021,Fall,Math 270A PROBABILITY,45120,"SOLNA, K.",MWF 9:00- 9:50,20,16,DBH 1425
2021,Fall,Math 280A MATH LOGIC,45130,"GOLDBRING, I.",TuTh 3:00- 4:20p,20,8,VRTL REMOTE
2021,Fall,Math 290A METH IN APPLD MATH,45150,"XIN, J.",MWF 11:30-12:20p,20,11,RH 306
2021,Fall,Math 295A PARTIAL DIFF EQNS,45160,"YU, Y.",MWF 11:00-11:50,25,4,ALP 1120
2021,Fall,Math 296 TOPICS IN PDE,45170,"MOONEY, C.",MW 9:30-10:50,20,11,HICF 100M
2022,Winter,Math 1B PRE-CALCULUS,44000,"LEHMAN, R.",TBA,0,509,ON LINE
2022,Winter,Math 2A CALCULUS,44200,"YOUSSEFPOUR, H.",MWF 8:00- 8:50,577,553,ON LINE
2022,Winter,Math 2A CALCULUS,44280,"HUBER, K.",MWF 8:00- 8:50,277,83,ON LINE
2022,Winter,Math 2A CALCULUS,44319,"YAN, L.",MWF 3:00- 3:50p,241,148,ON LINE
2022,Winter,Math 2B CALCULUS,44350,"LEHMAN, R.",MWF 1:00- 1:50p,0,276,ON LINE
2022,Winter,Math 2B CALCULUS,44370,"FOX, A.",MWF 9:00- 9:50,351,337,ON LINE
2022,Winter,Math 2B CALCULUS,44387,"CHEUNG, M.",MWF 1:00- 1:50p,297,289,ON LINE
2022,Winter,Math 2D MULTIVAR CALCULUS,44510,"ZHANG, X.",MWF 1:00- 1:50p,201,186,HIB 100
2022,Winter,Math 2D MULTIVAR CALCULUS,44520,"LU, Z.",MWF 3:00- 3:50p,246,161,DBH 1100
2022,Winter,Math 2E MULTIVAR CALCULUS,44550,"YOUSSEFPOUR, H.",MWF 2:00- 2:50p,246,171,DBH 1100
2022,Winter,Math 3A INTRO LINEAR ALGBRA,44580,"GE, L.",MWF 8:00- 8:50,98,98,RH 104
2022,Winter,Math 3A INTRO LINEAR ALGBRA,44590,"ZHANG, Y.",MWF 11:00-11:50,120,93,RH 104
2022,Winter,Math 3A INTRO LINEAR ALGBRA,44602,"GE, L.",MWF 10:00-10:50,120,120,RH 104
2022,Winter,Math 3A INTRO LINEAR ALGBRA,44610,"CARTER, P.",MWF 12:00-12:50p,119,110,RH 104
2022,Winter,Math 3D ELEM DIFF EQUATIONS,44620,"FU, X.",MWF 8:00- 8:50,186,183,DBH 1100
2022,Winter,Math 3D ELEM DIFF EQUATIONS,44630,"POWELL, M.",MWF 1:00- 1:50p,194,189,ELH 100
2022,Winter,Math 5A CALCULUS LIFE SCIEN,44800,"SMITH, L.",MWF 3:00- 3:50p,120,120,ON LINE
2022,Winter,Math 5B CALCULUS LIFE SCIEN,44815,"PELAYO, R.",MWF 3:00- 3:50p,162,153,ON LINE
2022,Winter,Math 9 INTRO PROG NUM ANLY,44850,"ZHOU, P.",MWF 1:00- 1:50p,50,48,ALP 3610
2022,Winter,Math 9 INTRO PROG NUM ANLY,44860,"WANG, Y.",MWF 8:00- 8:50,48,42,MSTB 226
2022,Winter,Math 10 INTRO PROG DATA SCI,44870,"DAVIS, C.",MWF 8:00- 8:50,50,48,ALP 3600
2022,Winter,Math 13 INTRO ABSTRACT MATH,44940,"WALSBERG, E.",MWF 3:00- 3:50p,53,42,SH 134
2022,Winter,Math 13 INTRO ABSTRACT MATH,44952,"WALSBERG, E.",MWF 2:00- 2:50p,56,53,MSTB 118
2022,Winter,Math 105B NUMERICAL ANLYS II,45000,"WANG, D.",MWF 2:00- 2:50p,48,18,DBH 1500
2022,Winter,Math 105B NUMERICAL ANLYS II,45003,"WANG, D.",MWF 11:00-11:50,48,46,DBH 1500
2022,Winter,Math 105B NUMERICAL ANLYS II,45006,"LEUNG, W.",MWF 1:00- 1:50p,47,40,RH 114
2022,Winter,Math 110A OPTMIZATION I,45009,"XIN, J.",MWF 2:00- 2:50p,94,71,RH 104
2022,Winter,Math 112B INT PARTIAL DIF EQU,45012,"MILES, C.",MWF 5:00- 5:50p,60,29,SSTR 103
2022,Winter,Math 113B MATH MODELNG IN BIO,45015,"ENCISO RUIZ, G.",MWF 1:00- 1:50p,24,14,MSTB 114
2022,Winter,Math 117 DYNAMICAL SYSTEMS,45020,"YU, Y.",MWF 8:00- 8:50,49,19,MSTB 124
2022,Winter,Math 120A INTRO GROUP THEORY,45030,"PANTANO, A.",MWF 5:00- 5:50p,60,48,DBH 1500
2022,Winter,Math 120A INTRO GROUP THEORY,45035,"PANTANO, A.",MWF 12:00-12:50p,59,54,DBH 1500
2022,Winter,Math 120B INTRO RINGS/FIELDS,45040,"CHEONG, G.",MWF 10:00-10:50,58,44,SSTR 103
2022,Winter,Math 120B INTRO RINGS/FIELDS,45044,"WOLFSON, J.",MWF 4:00- 4:50p,60,58,DBH 1500
2022,Winter,Math 121A LINEAR ALGEBRA,45050,"SMITH, L.",MWF 9:00- 9:50,79,74,RH 104
2022,Winter,Math 121A LINEAR ALGEBRA,45057,"DONALDSON, N.",MWF 9:00- 9:50,59,24,DBH 1500
2022,Winter,Math 121B LINEAR ALGEBRA,45068,"FERBER, A.",MWF 11:00-11:50,60,57,SSTR 103
2022,Winter,Math 121B LINEAR ALGEBRA,45072,"FLOREA, A.",MWF 3:00- 3:50p,54,28,MSTB 122
2022,Winter,Math 130A PROBABILITY I,45075,"FISCHBACHER, C.",MWF 1:00- 1:50p,60,60,RH 104
2022,Winter,Math 130A PROBABILITY I,45077,"IVANISVILI, P.",MWF 3:00- 3:50p,60,54,RH 104
2022,Winter,Math 130B PROBABILITY II,45080,"HUBER, K.",MWF 1:00- 1:50p,60,45,DBH 1500
2022,Winter,Math 130B PROBABILITY II,45085,"GUO, R.",MWF 8:00- 8:50,60,59,DBH 1500
2022,Winter,Math 134A FIXED INCOME,45090,"LUDWIG, J.",MWF 11:00-11:50,60,46,ALP 2600
2022,Winter,Math 134B FINANCL DERIVATIVES,45095,"ABRAMOVICH, P.",MWF 6:00- 6:50p,76,72,ALP 1700
2022,Winter,Math 140A ELEMENTARY ANALYSIS,45115,"HUBER, K.",MWF 11:00-11:50,46,40,RH 114
2022,Winter,Math 140A ELEMENTARY ANALYSIS,45117,"RANGAMANI, N.",MWF 12:00-12:50p,50,13,MSTB 122
2022,Winter,Math 140B ELEMENTARY ANALYSIS,45120,"MOONEY, C.",MWF 11:00-11:50,50,31,MSTB 122
2022,Winter,Math 140B ELEMENTARY ANALYSIS,45130,"FISCHBACHER, C.",MWF 10:00-10:50,50,44,MSTB 122
2022,Winter,Math 140B ELEMENTARY ANALYSIS,45140,"LI, S. STAFF",MTuWThF 10:00-10:50,0,0,RH 306
2022,Winter,Math 147 COMPLEX ANALYSIS,45150,"DONALDSON, N.",MWF 12:00-12:50p,69,43,MSTB 118
2022,Winter,Math 162A INTRO DIFFRNTL GEOM,45189,"LU, Z.",MWF 2:00- 2:50p,24,17,MSTB 122
2022,Winter,Math 176 MATH OF FINANCE,45220,"LUDWIG, J.",MWF 12:00-12:50p,180,129 / 173,BS3 1200
2022,Winter,Math 180A NUMBER THEORY I,45260,"DONALDSON, N.",MWF 2:00- 2:50p,50,48,MSTB 124
2022,Winter,Math 192 LRNG &TCHG SEC MATH,45280,"PANTANO, A.",M 2:00- 3:50p,35,5,NS2 1201
2022,Winter,Math 192 LRNG &TCHG SEC MATH,45290,"SMITH, L.",Tu 3:30- 4:50p,35,3,NS2 1201
2022,Winter,Math 205B INTRO GRAD ANALYSIS,45500,"LI, S. SHENG, H.",MTuWThF 10:00-10:50,20,8,RH 306
2022,Winter,Math 210B REAL ANALYSIS,45520,"KLEIN, A.",MW 10:00-11:20,27,16,RH 192
2022,Winter,Math 211B TOPICS IN ANALYSIS,45525,"GORODETSKI, A.",MWF 3:00- 3:50p,20,6,MSTB 114
2022,Winter,Math 218B INTRO/MANIFOLD&GEOM,45530,"VIACLOVSKY, J.",MW 11:00-12:20p,20,12,RH 440R
2022,Winter,Math 220B ANALYTIC FNCTN THRY,45540,"HEZARI, H.",MWF 9:00- 9:50,20,17,MSTB 114
2022,Winter,Math 226B COMPUTATIONAL PDES,45560,"CHEN, L.",MWF 10:00-10:50,20,4,MSTB 114
2022,Winter,Math 227B MATH-COMP BIOLOGY,45570,"LOWENGRUB, J.",MWF 11:00-11:50,20,19,PSCB 210
2022,Winter,Math 230B ALGEBRA,45580,"ASCHER, K.",MTuWTh 2:00- 2:50p,20,13,RH 114
2022,Winter,Math 232B ALG NUMBER THEORY,45600,"DAVIS, C.",MW 12:30- 1:50p,20,14,RH 306
2022,Winter,Math 234B TOPICS IN ALGEBRA,45605,"REYES, M.",TuTh 2:00- 3:20p,20,5,DBH 1425
2022,Winter,Math 245B TOPICS IN DIFF GEOM,45608,"SCHOEN, R.",MWF 11:00-12:20p,20,18,RH 306
2022,Winter,Math 250B ALGEBRAIC TOPOLOGY,45620,"TSENG, L.",TuTh 9:30-10:50,20,7,HH 105
2022,Winter,Math 260B FUNCTIONAL ANALYSIS,45675,"JITOMIRSKAYA, S.",TuTh 12:00- 1:20p,20,10,RH 306
2022,Winter,Math 270B PROBABILITY,45680,"SOLNA, K.",MWF 9:00- 9:50,16,16,DBH 1425
2022,Winter,Math 280B MATH LOGIC,45690,"ZEMAN, M.",MWF 8:00- 8:50,20,6,MSTB 114
2022,Winter,Math 290B METH IN APPLD MATH,45760,"CARTER, P.",MWF 1:00- 1:50p,13,10,RH 440R
2022,Winter,Math 295B PARTIAL DIFF EQNS,45770,"KRUPCHYK, K.",MWF 11:00-11:50,20,7,RH 510R
2022,Spring,Math 2A CALCULUS,44000,"YOUSSEFPOUR, H.",MF 8:00- 8:50 W 8:00- 8:50,399,369,ON LINE PSLH 100
2022,Spring,Math 2A CALCULUS,44010,"DELLACA, R.",MWF 12:00-12:50p,100,65,RH 104
2022,Spring,Math 2B CALCULUS,44100,"LEHMAN, R.",MF 8:00- 8:50 W 8:00- 8:50,300,294,ON LINE ALP 1300
2022,Spring,Math 2B CALCULUS,44107,"LEHMAN, R.",MF 8:00- 8:50 W 8:00- 8:50,288,283,ON LINE BS3 1200
2022,Spring,Math 2D MULTIVAR CALCULUS,44200,"SIMONSON, D.",MWF 9:00- 9:50,162,157,ALP 2300
2022,Spring,Math 2D MULTIVAR CALCULUS,44220,"GUIDOTTI, P.",MWF 3:00- 3:50p,255,228,ALP 2300
2022,Spring,Math 2E MULTIVAR CALCULUS,44260,"HUBER, K.",MWF 10:00-10:50,180,143,SSPA 1100
2022,Spring,Math 2E MULTIVAR CALCULUS,44270,"HUBER, K.",MWF 3:00- 3:50p,180,120,EH 1200
2022,Spring,Math 3A INTRO LINEAR ALGBRA,44300,"CHEONG, G.",MWF 11:00-11:50,98,97,RH 104
2022,Spring,Math 3A INTRO LINEAR ALGBRA,44310,"ZHU, Y.",MWF 12:00-12:50p,108,107,HG 1800
2022,Spring,Math 3A INTRO LINEAR ALGBRA,44340,"BOEDIHARDJO, M.",MWF 8:00- 8:50,100,44,RH 104
2022,Spring,Math 3A INTRO LINEAR ALGBRA,44350,"BOEDIHARDJO, M.",MWF 10:00-10:50,94,92,RH 104
2022,Spring,Math 3A INTRO LINEAR ALGBRA,44360,"ZHANG, Y.",MWF 2:00- 2:50p,94,80,SSL 228
2022,Spring,Math 3D ELEM DIFF EQUATIONS,44380,"RANGAMANI, N.",MWF 9:00- 9:50,94,87,RH 104
2022,Spring,Math 3D ELEM DIFF EQUATIONS,44385,"YOUSSEFPOUR, H.",MWF 1:00- 1:50p,94,94,SSL 270
2022,Spring,Math 3D ELEM DIFF EQUATIONS,44390,"SIMONSON, D.",MWF 3:00- 3:50p,90,56,SSL 228
2022,Spring,Math 5A CALCULUS LIFE SCIEN,44550,"SIMONSON, D.",WF 8:00- 8:50 M 8:00- 8:50,314,198,ON LINE BS3 1200
2022,Spring,Math 5B CALC LIFE SCI II,44560,"KNIGHT, H.",MW 8:00- 8:50 F 8:00- 8:50,300,282,ON LINE BS3 1200
2022,Spring,Math 8 FUNCTIONS &MODELING,44580,"DONALDSON, N.",MWF 2:00- 2:50p,47,29,RH 114
2022,Spring,Math 9 INTRO PROG NUM ANLY,44590,"ZHOU, P.",MWF 4:00- 4:50p,50,49,ALP 3610
2022,Spring,Math 9 INTRO PROG NUM ANLY,44608,"WANG, Y.",MWF 2:00- 2:50p,50,33,ALP 3610
2022,Spring,Math 10 INTRO PROG DATA SCI,44620,"DAVIS, C.",MWF 1:00- 1:50p,50,49,ALP 3610
2022,Spring,Math 13 INTRO ABSTRACT MATH,44660,"DELLACA, R.",MWF 11:00-11:50,54,53,MSTB 122
2022,Spring,Math 13 INTRO ABSTRACT MATH,44670,"MA, A.",MWF 4:00- 4:50p,54,52,MSTB 122
2022,Spring,Math 110B OPTIMIZATION II,44715,"GUO, R.",MWF 8:00- 8:50,65,62,DBH 1500
2022,Spring,Math 112C INT PARTIAL DIF EQU,44725,"MILES, C.",MWF 10:00-10:50,24,14,MSTB 114
